;Data/Hora;Cotação;Mínima;Máxima;Variação;Variação (%);Volume
671;2/03/2017;65.85493000000001;65.59385;67.03531;-1.13394;-169;3.191.008
672;1/03/2017;66.98888000000001;66.66127;67.39788;32677.0;49;2.452.064
673;24/02/2017;66.6621;66.45206999999999;67.45848000000001;-79929.0;-118;3.154.538
674;23/02/2017;67.46139000000001;67.27936;69.48758000000001;-1.12815;-164;4.100.801
675;22/02/2017;68.58955;68.28205;69.05209;-46248.0;-67;3.479.950
676;21/02/2017;69.05202;68.53645999999999;69.11174;51917.0;76;3.145.524
677;20/02/2017;68.53285;67.75615;68.67390999999999;78444.0;116;2.238.458
678;17/02/2017;67.74842;67.15767;67.81934;-6582.0;-10;2.873.483
679;16/02/2017;67.81424;67.66141999999999;68.45585;-16134.0;-24;3.660.633
680;15/02/2017;67.97558000000001;66.71228;68.01557;1.2627;189;4.246.996
681;14/02/2017;66.71288;66.25114;67.11044;-25476.0;-38;3.475.172
682;13/02/2017;66.96764;66.12451999999999;67.09364000000001;84311.0;128;3.204.910
683;10/02/2017;66.12451999999999;64.93542;66.29172;1.15964;179;3.545.382
684;9/02/2017;64.96489;64.58673;65.30216;12949.0;20;2.723.433
685;8/02/2017;64.8354;63.739959999999996;64.8354;63650.0;99;3.235.661
686;7/02/2017;64.1989;63.93792;64.81527;20596.0;32;2.862.062
687;6/02/2017;63.99293;63.93271;65.32658;-96100.0;-148;2.630.288
688;3/02/2017;64.95393;64.2642;65.38701999999999;37572.0;58;3.590.442
689;2/02/2017;64.57822;64.16264;65.13235;-25791.0;-40;3.050.703
690;1/02/2017;64.83612;64.68687;65.59352;16534.0;26;3.313.686
691;31/01/2017;64.67078000000001;64.28359;64.9006;36905.0;57;2.822.382
692;30/01/2017;64.30173;64.16459;66.02548;-1.73226;-262;2.334.335
693;27/01/2017;66.03398;65.87595999999999;66.24207;-15664.0;-24;2.663.296
694;26/01/2017;66.19062;65.84170999999999;66.59358;35053.0;53;3.602.188
695;24/01/2017;65.84009;65.61527;66.17286;9146.0;14;3.969.566
696;23/01/2017;65.74861999999999;64.50043000000001;65.81585;1.2274399999999999;190;3.048.520
697;20/01/2017;64.52118;63.95086;64.69354;57032.0;89;3.522.392
698;19/01/2017;63.95086;63.5738;64.45574;-19871.0;-31;2.955.781
699;18/01/2017;64.14957;64.06255;64.68035;-20476.0;-32;3.102.041
700;17/01/2017;64.35434000000001;63.45601;64.658;52306.0;82;3.024.504
701;16/01/2017;63.83128000000001;63.55566999999999;64.01378000000001;17976.0;28;1.818.180
702;13/01/2017;63.65152;63.36578000000001;64.09198;-30242.0;-47;2.820.107
703;12/01/2017;63.95393000000001;62.44801999999999;64.34239000000001;1.50767;241;4.675.263
704;11/01/2017;62.446259999999995;61.6646;62.674440000000004;31446.0;51;3.236.864
705;10/01/2017;62.1318;61.710159999999995;62.4459;43151.0;70;2.704.470
706;9/01/2017;61.70029;61.30746;62.11159;3492.0;6;2.557.488
707;6/01/2017;61.665369999999996;61.39556999999999;62.0715;-40561.0;-65;2.448.153
708;5/01/2017;62.070980000000006;61.59412;62.4086;48192.0;78;3.415.517
709;4/01/2017;61.589059999999996;61.30228;61.94047;-22477.0;-36;2.928.715
710;3/01/2017;61.81383;59.63115;61.8146;2.22513;373;3.431.249
711;2/01/2017;59.5887;59.370909999999995;60.22728000000001;-63859.0;-106;833.734
712;29/12/2016;60.22729;59.277640000000005;60.24807;44566.0;75;2.185.101
713;28/12/2016;59.78163000000001;58.68804;59.91112;1.08494;185;2.021.084
714;27/12/2016;58.696690000000004;58.402390000000004;59.06769;7643.0;13;1.674.851
715;26/12/2016;58.620259999999995;57.94076;58.781459999999996;68315.0;118;701.234
716;23/12/2016;57.9371;57.255219999999994;58.14277;68189.0;119;2.222.063
717;22/12/2016;57.255219999999994;56.828559999999996;57.64594;-39130.0;-68;2.896.660
718;21/12/2016;57.646519999999995;57.2215;58.04905;6363.0;11;2.537.956
719;20/12/2016;57.5829;57.03849;57.91826;47190.0;83;2.756.108
720;19/12/2016;57.111;57.109269999999995;58.599880000000006;-1.27805;-219;3.501.488
721;16/12/2016;58.38904;58.36546;59.31174;-712.0;-1;3.797.794
722;15/12/2016;58.396159999999995;57.574740000000006;58.63522;18405.0;32;3.679.759
723;14/12/2016;58.21212;58.21212;59.337759999999996;-1.06845;-180;3.976.328
724;13/12/2016;59.28057;58.75751999999999;59.94644;10196.0;17;3.700.063
725;12/12/2016;59.178619999999995;59.034;60.516;-1.312;-219;6.770.04664
726;9/12/2016;60.50062;60.315830000000005;61.129090000000005;-17595.0;-29;3.443.075
727;8/12/2016;60.67657;60.4994;61.9357;-73784.0;-120;3.027.364
728;7/12/2016;61.4144;61.062219999999996;61.917930000000005;32616.0;53;3.960.543
729;6/12/2016;61.08825;59.39591;61.234930000000006;1.25652;210;3.717.962
730;5/12/2016;59.83173000000001;59.63501;60.72008;-48440.0;-80;2.949.695
731;2/12/2016;60.31613;58.09228;60.37891;80959.0;136;4.478.629
732;1/12/2016;59.50654;59.058080000000004;61.9106;-2.39982;-388;5.518.253
733;30/11/2016;61.90636;60.99406;62.589830000000006;91984.0;151;4.729.190
734;29/11/2016;60.98652;60.97955;62.85876999999999;-1.8689799999999999;-297;3.529.830
735;28/11/2016;62.8555;61.240480000000005;62.93436;1.2964200000000001;211;2.837.051
736;25/11/2016;61.55908;60.57278;61.55908;16355.0;27;2.735.806
737;24/11/2016;61.39553000000001;61.39218;62.10491;-59038.0;-95;1.647.055
738;23/11/2016;61.98591;61.23353;62.04615;3143.0;5;3.597.646
739;22/11/2016;61.95446999999999;61.0721;62.5496;88420.0;145;4.110.364
740;21/11/2016;61.070269999999994;59.9627;61.070269999999994;1.10851;185;3.628.988
741;18/11/2016;59.96176;59.32734;60.193290000000005;19129.0;32;3.569.494
742;17/11/2016;59.770469999999996;59.74566;61.492740000000005;-98885.0;-163;3.640.514
743;16/11/2016;60.759319999999995;59.36383000000001;60.915209999999995;1.10185;185;4.724.593
744;14/11/2016;59.65746;58.32232;59.961380000000005;47396.0;80;5.575.802
745;11/11/2016;59.18351;58.92094;61.6264;-2.01745;-330;7.806.992
746;10/11/2016;61.200959999999995;60.553180000000005;63.90316;-2.0573099999999998;-325;7.859.535
747;9/11/2016;63.258269999999996;61.79436;64.35831999999999;-89941.0;-140;5.804.173
748;8/11/2016;64.15768;63.38134;64.76702;10603.0;17;3.366.093
749;7/11/2016;64.05165;61.60074;64.19301;2.4532599999999998;398;3.428.794
750;4/11/2016;61.5984;61.4914;62.69863;-15178.0;-25;4.095.375
751;3/11/2016;61.75017;61.75017;63.5237;-1.5762399999999999;-249;4.251.455
752;1/11/2016;63.32642;63.01857;65.29106;-1.5981;-246;4.644.880
753;31/10/2016;64.92452;64.31151;65.05443000000001;61688.0;96;3.934.907
754;28/10/2016;64.30763;63.777969999999996;64.72828;5813.0;9;3.905.701
755;27/10/2016;64.2495;63.82731999999999;64.60857;42382.0;66;3.698.479
756;26/10/2016;63.82569;63.08364;63.92426;-4051.0;-6;4.432.230
757;25/10/2016;63.8662;63.247640000000004;64.26634;-19369.0;-30;4.039.306
758;24/10/2016;64.05989;63.91356;64.69143000000001;-4819.0;-8;3.777.179
759;21/10/2016;64.10808;63.378730000000004;64.3718;27023.0;42;3.776.177
760;20/10/2016;63.83785;62.72875;63.9272;33224.0;52;3.527.265
761;19/10/2016;63.5056;63.30854;64.089;-27660.0;-43;3.725.754
762;18/10/2016;63.78221;62.70139;63.93744;1.0861;173;4.390.366
763;17/10/2016;62.69611;61.718830000000004;62.69611;92889.0;150;3.444.019
764;14/10/2016;61.767219999999995;61.12045;62.03864;64864.0;106;3.805.449
765;13/10/2016;61.11858;60.243140000000004;61.328590000000005;9673.0;16;5.105.858
766;11/10/2016;61.02185;60.884769999999996;61.668330000000005;-64648.0;-105;3.678.860
767;10/10/2016;61.668330000000005;61.130230000000005;61.756330000000005;55935.0;92;3.027.672
768;7/10/2016;61.10898;60.47895;61.27457;46474.0;77;4.374.987
769;6/10/2016;60.64424;60.07031;60.72399;38990.0;65;3.615.742
770;5/10/2016;60.25434;59.34004;60.4773;91511.0;154;3.483.419
771;4/10/2016;59.33923000000001;58.89186;59.579769999999996;-12200.0;-21;4.015.012
772;3/10/2016;59.46123000000001;58.36655;59.54854;1.09418;187;2.859.908
773;30/09/2016;58.36705;58.271359999999994;58.90043000000001;1648.0;3;2.946.646
774;29/09/2016;58.35057;58.29179;59.621190000000006;-1.0052;-169;3.299.308
775;28/09/2016;59.35576999999999;58.353480000000005;59.415409999999994;97328.0;167;3.333.392
776;27/09/2016;58.382490000000004;57.41072;58.49038;32896.0;57;3.044.748
777;26/09/2016;58.05353;57.90419;58.69704;-64347.0;-110;2.173.986
778;23/09/2016;58.697;58.4088;59.13083;-29717.0;-50;2.896.796
779;22/09/2016;58.99417;58.407630000000005;59.46244;60024.0;103;3.469.404
780;21/09/2016;58.393919999999994;57.32603;58.5746;65747.0;114;4.010.040
781;20/09/2016;57.73646;57.35559;57.90229;38608.0;67;3.093.826
782;19/09/2016;57.35038;57.08282;58.02488;27062.0;47;2.774.284
783;16/09/2016;57.07976;56.794109999999996;57.909490000000005;-82973.0;-143;3.825.455
784;15/09/2016;57.909490000000005;57.068259999999995;58.1271;85003.0;149;2.899.041
785;14/09/2016;57.059459999999994;56.69444;57.341969999999996;23869.0;42;3.432.060
786;13/09/2016;56.820769999999996;56.459109999999995;58.57991;-1.7653400000000001;-301;4.513.204
787;12/09/2016;58.58611;57.51116999999999;58.59509;58639.0;101;3.638.408
788;9/09/2016;57.99973000000001;57.96141;60.220180000000006;-2.2319299999999997;-371;4.116.395
789;8/09/2016;60.23166;59.74286;60.3105;10222.0;17;3.962.758
790;6/09/2016;60.12944;59.182140000000004;60.12944;56309.0;95;3.247.893
791;5/09/2016;59.566340000000004;59.40223;59.985519999999994;-5005.0;-8;1.824.916
792;2/09/2016;59.6164;58.24053000000001;59.65466;1.3801299999999999;237;3.888.064
793;1/09/2016;58.23627;57.6378;58.4168;33516.0;58;3.801.600
794;31/08/2016;57.901109999999996;57.5064;58.910430000000005;-67432.0;-115;4.203.803
795;30/08/2016;58.575419999999994;58.29286999999999;58.88163;-3497.0;-6;2.813.803
796;29/08/2016;58.61039;57.64151;58.95718000000001;89414.0;155;2.845.019
797;26/08/2016;57.71625;57.259130000000006;58.65521;-589.0;-1;3.723.300
798;25/08/2016;57.72214;57.63864;58.123740000000005;426.0;1;3.066.187
799;24/08/2016;57.71788000000001;57.4564;58.332119999999996;-30215.0;-52;3.320.958
800;23/08/2016;58.02004;57.781240000000004;58.59636999999999;23879.0;41;3.748.446
801;22/08/2016;57.781240000000004;57.63138000000001;59.09894;-1.31768;-223;3.230.413
802;19/08/2016;59.09891999999999;58.59948000000001;59.239869999999996;-6709.0;-11;2.743.994
803;18/08/2016;59.166019999999996;58.828959999999995;59.417880000000004;-15782.0;-27;3.720.310
804;17/08/2016;59.32383000000001;58.08145;59.32383000000001;46840.0;80;4.309.148
805;16/08/2016;58.855430000000005;58.58919;59.18733;-29054.0;-49;3.994.158
806;15/08/2016;59.14598;58.316230000000004;59.32391;84757.0;145;3.595.138
807;12/08/2016;58.29841;57.98692;58.75303;-116.0;0;3.929.724
808;11/08/2016;58.299569999999996;56.922830000000005;58.30839;1.37979;242;4.026.545
809;10/08/2016;56.91978;56.73525;57.95287;-76964.0;-133;3.619.162
810;9/08/2016;57.689409999999995;57.61515;58.09457;5399.0;9;3.144.175
811;8/08/2016;57.63543000000001;57.504169999999995;57.91706;-2571.0;-4;3.251.326
812;5/08/2016;57.66114;57.28955;57.9509;6724.0;12;3.458.271
813;4/08/2016;57.5939;57.07572;58.03038000000001;51698.0;91;4.321.703
814;3/08/2016;57.07691;55.788;57.10109;91453.0;163;4.184.072
815;2/08/2016;56.162380000000006;55.695519999999995;56.973569999999995;-59338.0;-105;3.977.021
816;1/08/2016;56.755759999999995;56.67581;57.72931;-55245.0;-96;4.214.353
817;29/07/2016;57.308209999999995;56.33959;57.47383000000001;64109.0;113;4.553.067
818;28/07/2016;56.66712;55.99272;56.85332;-18572.0;-33;3.912.619
819;27/07/2016;56.85284;56.78847;57.3803;7009.0;12;3.913.070
820;26/07/2016;56.78275;56.707840000000004;57.3095;-8998.0;-16;3.455.494
821;25/07/2016;56.872730000000004;56.39788000000001;57.20525;-12935.0;-23;3.223.637
822;22/07/2016;57.00208000000001;56.51804;57.170559999999995;36059.0;64;3.002.119
823;21/07/2016;56.641490000000005;56.23251;56.90626999999999;6344.0;11;3.594.677
824;20/07/2016;56.57805;56.22073;56.92716;-12001.0;-21;3.985.367
825;19/07/2016;56.69806;56.24615;56.69806;21384.0;38;3.911.311
826;18/07/2016;56.48421999999999;55.35507;56.50898000000001;90598.0;163;4.107.728
827;15/07/2016;55.57824;55.2332;55.6487;9737.0;18;3.798.465
828;14/07/2016;55.480869999999996;54.60082;55.63354;88258.0;162;4.544.786
829;13/07/2016;54.59828;53.73282;54.64691;34188.0;63;4.162.040
830;12/07/2016;54.256409999999995;53.96058000000001;54.7463;29629.0;55;3.998.745
831;11/07/2016;53.96011;53.143480000000004;54.02065;81938.0;154;3.305.455
832;8/07/2016;53.14074;52.01955;53.16648000000001;1.12608;216;3.088.100
833;7/07/2016;52.01466;51.8882;52.718790000000006;11285.0;22;3.827.036
834;6/07/2016;51.90181;50.82499;51.90875;5954.0;11;3.378.403
835;5/07/2016;51.84227;51.51043;52.5652;-72639.0;-138;3.217.899
836;4/07/2016;52.568659999999994;52.24112;52.91778000000001;33561.0;64;2.081.818
837;1/07/2016;52.23304;51.411229999999996;52.346070000000005;70612.0;137;4.243.369
838;30/06/2016;51.52693;50.58506;51.61906;52502.0;103;4.513.205
839;29/06/2016;51.001909999999995;50.00945;51.22909;99534.0;199;4.092.914
840;28/06/2016;50.00656;49.25212;50.301429999999996;76103.0;155;3.511.754
841;27/06/2016;49.24553;48.954409999999996;50.161609999999996;-85973.0;-172;3.328.271
842;24/06/2016;50.105259999999994;49.54432;51.56105;-1.45456;-282;4.267.066
843;23/06/2016;51.55982;50.160759999999996;51.67263;1.40351;280;3.264.735
844;22/06/2016;50.1563;50.060390000000005;51.23857;-68150.0;-134;3.745.304
845;21/06/2016;50.8378;49.67776;50.87042;50844.0;101;3.452.756
846;20/06/2016;50.32936;49.5394;50.78155;79552.0;161;3.594.797
847;17/06/2016;49.533840000000005;49.40478;50.19052;12222.0;25;4.380.252
848;16/06/2016;49.41162;48.06667;49.41162;49688.0;102;4.007.439
849;15/06/2016;48.91474;48.32367;49.41495;26645.0;55;5.164.671
850;14/06/2016;48.6483;48.216359999999995;49.8944;-1.0125;-204;4.005.247
851;13/06/2016;49.660790000000006;48.80356;49.76354;23863.0;48;2.711.908
852;10/06/2016;49.42216;49.42098;51.11744;-1.6963;-332;3.069.465
853;9/06/2016;51.11846;50.83167;51.6328;-51083.0;-99;3.312.559
854;8/06/2016;51.629290000000005;50.490109999999994;51.81158;1.14144;226;4.336.539
855;7/06/2016;50.48786;50.004670000000004;50.64112;5606.0;11;3.050.345
856;6/06/2016;50.4318;50.09727;50.92354;-18770.0;-37;3.111.873
857;3/06/2016;50.6195;49.88831;50.63436;73226.0;147;3.432.384
858;2/06/2016;49.887240000000006;48.78054;49.905570000000004;87459.0;178;3.634.796
859;1/06/2016;49.01265;48.199870000000004;49.05689;54094.0;112;3.391.810
860;31/05/2016;48.471709999999995;48.291509999999995;49.269220000000004;-49263.0;-101;5.802.783
861;30/05/2016;48.96434;48.79922;49.20306;-8715.0;-18;1.205.400
862;27/05/2016;49.05149;48.868559999999995;49.80514;-43137.0;-87;2.795.691
863;25/05/2016;49.482859999999995;49.3465;50.35694;13767.0;28;3.580.024
864;24/05/2016;49.34519;49.152879999999996;50.00207;1476.0;3;3.236.031
865;23/05/2016;49.330420000000004;48.69473;49.70917;-39232.0;-79;3.518.444
866;20/05/2016;49.72275;49.72275;50.821740000000005;-40979.0;-82;3.355.244
867;19/05/2016;50.132529999999996;49.58826;50.556059999999995;-42917.0;-85;4.026.299
868;18/05/2016;50.5617;50.30063;51.37322;-27774.0;-55;4.198.544
869;17/05/2016;50.83944;50.68936;51.9461;-96348.0;-186;3.990.828
870;16/05/2016;51.80292;51.58452;52.30546;-139.0;0;3.638.663
871;13/05/2016;51.80431;51.36557;53.24973000000001;-1.4370100000000001;-270;4.447.664
872;12/05/2016;53.241319999999995;52.424040000000005;53.79805;47685.0;90;4.773.609
873;11/05/2016;52.76446;52.73594;53.97628;-30644.0;-58;4.484.477
874;10/05/2016;53.07091;50.994009999999996;53.07091;2.0808400000000002;408;4.205.409
875;9/05/2016;50.99007;49.90777;51.71651;-72776.0;-141;5.091.058
876;6/05/2016;51.71782;51.20404;52.15894;4678.0;9;3.397.976
877;5/05/2016;51.671040000000005;51.310970000000005;53.070719999999994;-88176.0;-168;3.653.088
878;4/05/2016;52.5528;51.93077;52.67244;29261.0;56;4.395.695
879;3/05/2016;52.26019;52.26019;53.557140000000004;-1.30135;-243;4.012.770
880;2/05/2016;53.56154;53.265280000000004;54.112790000000004;-34897.0;-65;3.387.678
881;29/04/2016;53.910509999999995;53.5916;54.70514;-40146.0;-74;5.049.948
882;28/04/2016;54.31196;53.9631;54.9777;-16582.0;-30;4.550.017
883;27/04/2016;54.47778;53.09423;54.55956;1.3952799999999999;263;5.049.426
884;26/04/2016;53.0825;51.83825;53.10776;1.22079;235;3.865.360
885;25/04/2016;51.86172;51.74828;52.94866;-1.04616;-198;3.807.436
886;22/04/2016;52.907880000000006;52.62948000000001;53.630069999999996;-72305.0;-135;4.391.090
887;20/04/2016;53.630930000000006;53.149;53.85736;-7912.0;-15;4.694.907
888;19/04/2016;53.71005;52.89408;54.054030000000004;81597.0;154;5.189.617
889;18/04/2016;52.89408;52.30537;53.47875;-33366.0;-63;4.521.248
890;15/04/2016;53.227740000000004;52.41424;53.390409999999996;81672.0;156;5.203.865
891;14/04/2016;52.41102;52.24223;53.69935;-73882.0;-139;5.662.029
892;13/04/2016;53.149840000000005;52.00952;53.843740000000004;1.14798;221;6.573.703
893;12/04/2016;52.00186;50.16646;52.32721;1.8363900000000002;366;5.306.134
894;11/04/2016;50.16548;50.07823;51.08889;-12745.0;-25;4.175.993
895;8/04/2016;50.29293;48.51702;50.48598;1.77983;367;5.203.785
896;7/04/2016;48.5131;48.099109999999996;48.94048;41686.0;87;3.154.518
897;6/04/2016;48.09624;47.87365;49.05382;-95738.0;-195;3.927.842
898;5/04/2016;49.05361;48.14875;49.62943;27363.0;56;3.655.789
899;4/04/2016;48.77998;48.60045;50.55618;-1.7815400000000001;-352;3.666.521
900;1/04/2016;50.56153;49.36087;50.76788;50625.0;101;4.010.921
901;31/03/2016;50.05527;49.642140000000005;51.24828;-1.19365;-233;4.383.363
902;30/03/2016;51.24893;50.89985;52.26194;9393.0;18;4.876.922
903;29/03/2016;51.154990000000005;50.38733;51.76475;31677.0;62;4.454.542
904;28/03/2016;50.838229999999996;49.68652;51.14911;1.18084;238;3.624.504
905;24/03/2016;49.65739;48.7778;49.686040000000006;-3266.0;-7;3.802.456
906;23/03/2016;49.69005;49.49073;51.00457;-1.32015;-259;3.751.194
907;22/03/2016;51.0102;50.81159;51.215140000000005;-16135.0;-32;4.017.136
908;21/03/2016;51.17155;50.76453;51.37019;35689.0;70;3.823.248
909;18/03/2016;50.814659999999996;50.202020000000005;51.30769;-9913.0;-19;5.616.864
910;17/03/2016;50.913790000000006;47.77046;51.26815;3.15036;660;7.469.230
911;16/03/2016;47.76343;46.52081;47.813790000000004;63341.0;134;5.269.066
912;15/03/2016;47.13002;46.68443;48.86635;-1.73731;-356;5.672.423
913;14/03/2016;48.867340000000006;48.75651;50.16585;-77134.0;-155;4.949.609
914;11/03/2016;49.63868;49.15602;50.03837;6757.0;14;6.187.794
915;10/03/2016;49.5711;47.9224;49.97418;90601.0;186;7.698.099
916;9/03/2016;48.66509;48.62335;50.000840000000004;-43704.0;-89;6.423.294
917;8/03/2016;49.102140000000006;48.846920000000004;49.91377;-14397.0;-29;7.371.651
918;7/03/2016;49.2461;48.74643;49.63926;16123.0;33;5.897.453
919;4/03/2016;49.08487;47.19368;50.02375;1.8914799999999998;401;10.602.350
920;3/03/2016;47.19339;44.90039;47.374520000000004;2.2999099999999997;512;9.310.270
921;2/03/2016;44.89348;43.841190000000005;44.98291;77169.0;175;5.164.460
922;1/03/2016;44.121790000000004;42.79518;44.18128;1.3279299999999998;310;4.752.706
923;29/02/2016;42.793859999999995;41.59944;43.052609999999994;1.20078;289;4.611.937
924;26/02/2016;41.59308;41.416540000000005;42.49522;-29482.0;-70;3.375.852
925;25/02/2016;41.8879;41.4417;42.32662;-19665.0;-47;4.046.714
926;24/02/2016;42.084559999999996;41.21072;42.5207;-43638.0;-103;3.631.745
927;23/02/2016;42.52094;42.35866;43.60133;-71391.0;-165;3.923.014
928;22/02/2016;43.23486;41.54438;43.34522;1.69145;407;4.647.878
929;19/02/2016;41.543409999999994;41.070879999999995;41.82797;6577.0;16;3.400.711
930;18/02/2016;41.47763;41.1834;41.6978;-15318.0;-37;3.644.223
931;17/02/2016;41.63082;40.957609999999995;42.436440000000005;68312.0;167;5.471.193
932;16/02/2016;40.9477;40.07423;41.20647;85480.0;213;4.042.559
933;15/02/2016;40.092890000000004;39.808409999999995;40.67142;28485.0;72;1.746.707
934;12/02/2016;39.80805;39.32424;39.90058;48974.0;125;3.430.744
935;11/02/2016;39.3183;38.92756;40.370020000000004;-1.0582799999999999;-262;3.793.960
936;10/02/2016;40.37658;39.96018;40.59209;-21551.0;-53;0
937;5/02/2016;40.59209;40.56583;41.24875;-22964.0;-56;3.668.985
938;4/02/2016;40.82173;39.58918;41.4442;1.23292;311;5.555.170
939;3/02/2016;39.58882;38.59653;39.72569;99265.0;257;4.369.207
940;2/02/2016;38.59617;38.59617;40.56378;-1.97387;-487;4.562.151
941;1/02/2016;40.570040000000006;39.73809;40.570040000000006;16405.0;41;3.774.927
942;29/01/2016;40.40599;38.6347;40.40599;1.7758;460;5.645.030
943;28/01/2016;38.63019;37.99609;39.09982;25382.0;66;4.602.689
944;27/01/2016;38.37637;37.40209;38.7656;87889.0;234;4.792.442
945;26/01/2016;37.497479999999996;37.11235;38.031220000000005;-53374.0;-140;3.718.594
946;22/01/2016;38.031220000000005;37.73693;38.4438;31411.0;83;4.327.290
947;21/01/2016;37.71711;37.494820000000004;38.07918;7163.0;19;3.890.302
948;20/01/2016;37.64548;37.04607;38.056020000000004;-41154.0;-108;4.080.817
949;19/01/2016;38.05702;37.94123;38.85651;11974.0;32;3.139.147
950;18/01/2016;37.93727;37.93727;38.63309;-63185.0;-164;2.227.989
951;15/01/2016;38.56912;37.98607;39.49386;-93098.0;-236;4.202.507
952;14/01/2016;39.50011;38.458690000000004;39.50193;55567.0;143;3.988.208
953;13/01/2016;38.94444;38.82228;40.050309999999996;-56939.0;-144;3.679.960
954;12/01/2016;39.51383;39.42597;40.261309999999995;-43666.0;-109;3.488.428
955;11/01/2016;39.95049;39.92422;40.973620000000004;-66172.0;-163;3.181.860
956;8/01/2016;40.61221;40.46349;41.2178;-8251.0;-20;3.321.157
957;7/01/2016;40.694720000000004;40.694720000000004;41.77215;-1.0784200000000002;-258;4.156.976
958;6/01/2016;41.773140000000005;41.58997;42.40995;-64618.0;-152;4.057.569
959;5/01/2016;42.41932;42.13726;42.53362;27828.0;66;2.636.262
960;4/01/2016;42.141040000000004;42.12502;43.34891;-1.20892;-279;3.068.284
961;30/12/2015;43.349959999999996;43.21738;43.662459999999996;-30401.0;-70;2.762.073
962;29/12/2015;43.65397;43.5233;44.04153;-11037.0;-25;1.727.651
963;28/12/2015;43.764340000000004;43.70901;44.08702;-25060.0;-57;1.848.691
964;23/12/2015;44.01493;43.47891;44.23258;54542.0;125;2.578.747
965;22/12/2015;43.46952;43.13697;43.63208;26956.0;62;2.656.696
966;21/12/2015;43.19995;43.19616;44.22253;-71064.0;-162;3.559.665
967;18/12/2015;43.9106;43.69031;45.24866;-1.3508799999999999;-298;4.705.897
968;17/12/2015;45.26148;45.01616;46.2513;24563.0;55;3.122.408
969;16/12/2015;45.015840000000004;44.094840000000005;45.09894;14338.0;32;3.427.111
970;15/12/2015;44.87247;44.74843;45.42304;12515.0;28;2.637.643
971;14/12/2015;44.74731;44.53072;45.257909999999995;-51541.0;-114;2.558.343
972;11/12/2015;45.26272;45.06843;45.98146;-36799.0;-81;3.383.409
973;10/12/2015;45.63071;45.35106;46.32266;-47732.0;-104;3.749.735
974;9/12/2015;46.10803;44.44427;46.43823;1.66477;375;4.583.937
975;8/12/2015;44.443259999999995;44.232;45.23302;-77944.0;-172;3.302.315
976;7/12/2015;45.2227;45.21739;46.156940000000006;-13806.0;-30;2.941.480
977;4/12/2015;45.36076;45.0227;46.38475;-1.0325;-223;3.629.796
978;3/12/2015;46.39326;44.92347;47.14243;1.4787299999999999;329;4.558.194
979;2/12/2015;44.91453;44.5793;45.338440000000006;-13222.0;-29;4.308.723
980;1/12/2015;45.04675;44.77535;45.4822;-7361.0;-16;4.302.757
981;30/11/2015;45.12036;45.10589;45.9307;-75256.0;-164;7.386.424
982;27/11/2015;45.87291;45.811690000000006;47.14444;-1.27272;-270;3.125.670
983;26/11/2015;47.14563;46.86712;47.199040000000004;27900.0;60;2.357.251
984;25/11/2015;46.866640000000004;46.74227;48.269740000000006;-1.41755;-294;4.098.989
985;24/11/2015;48.28419;47.44165;48.32034;13392.0;28;3.552.319
986;23/11/2015;48.15027;47.98758;48.745090000000005;1139.0;2;3.378.952
987;19/11/2015;48.13889;47.437259999999995;48.22683;70331.0;148;4.194.910
988;18/11/2015;47.43558;47.241440000000004;47.95071;18778.0;40;4.083.596
989;17/11/2015;47.2478;46.847970000000004;47.6976;40093.0;86;3.445.009
990;16/11/2015;46.84688;46.39864;46.90535;32984.0;71;3.242.162
991;13/11/2015;46.51704;46.31123;46.88371;-36654.0;-78;3.625.972
992;12/11/2015;46.88358;46.6958;47.45993;-18143.0;-39;3.251.798
993;11/11/2015;47.06501;46.20725;47.23125;85844.0;186;3.165.231
994;10/11/2015;46.20657;45.396879999999996;46.20657;1165.0;3;2.476.056
995;9/11/2015;46.19492;46.05743;47.0005;-72360.0;-154;2.340.753
996;6/11/2015;46.91852;46.39711;48.04647;-1.12824;-235;3.186.749
997;5/11/2015;48.04676;47.43037;48.06134;33666.0;71;3.187.842
998;4/11/2015;47.7101;47.440690000000004;49.05438;-34357.0;-71;3.739.410
999;3/11/2015;48.053670000000004;45.8663;48.053670000000004;2.18485;476;4.746.188
1000;30/10/2015;45.86882;45.400690000000004;45.97527;24046.0;53;3.332.198
1001;29/10/2015;45.62835;45.62835;46.740159999999996;-1.1125;-238;3.177.303
1002;28/10/2015;46.74085;46.38814;47.4415;-30210.0;-64;4.085.248
1003;27/10/2015;47.04294;46.74244;47.338429999999995;-16638.0;-35;3.443.777
1004;26/10/2015;47.20932;47.10457;47.87487;-38727.0;-81;2.527.188
1005;23/10/2015;47.59659;47.50227;48.83702;-17555.0;-37;3.592.258
1006;22/10/2015;47.77214;47.026709999999994;47.909;74628.0;159;3.220.747
1007;21/10/2015;47.02587;46.65385;47.27373;-5069.0;-11;3.048.840
1008;20/10/2015;47.07655;46.62287;47.727540000000005;-37076.0;-78;3.399.038
1009;19/10/2015;47.447309999999995;46.91677;47.53625;21121.0;45;3.133.571
1010;16/10/2015;47.2361;46.51685;47.72744;7495.0;16;3.647.094
1011;15/10/2015;47.16115;46.32148;47.18758;45071.0;96;3.653.001
1012;14/10/2015;46.710440000000006;46.70073;47.71478;-65220.0;-138;6.141.671
1013;13/10/2015;47.36264;47.1349;49.33914;-1.9757799999999999;-400;4.351.558
